id,src,pmid,pmcid,doi,epmc_id,from,source,title,authorString,journalTitle,journalVolume,pubYear,journalIssn,pageInfo,pubType,isOpenAccess,inEPMC,inPMC,hasPDF,hasBook,hasSuppl,citedByCount,hasReferences,hasTextMinedTerms,hasDbCrossReferences,hasLabsLinks,hasTMAccessionNumbers,firstIndexDate,firstPublicationDate,issue,versionNumber,pub_type
1659,epmc|pmc,31783696,PMC6947640,10.3390/genes10120978,31783696,search,MED,Artificial Intelligence (AI) in Rare Diseases: Is the Future Brighter?,"Brasil S, Pascoal C, Francisco R, Dos Reis Ferreira V, Videira PA, Valadão AG.",Genes (Basel),10,2019,2073-4425,E978,"im; research support, non-u.s. gov't; review-article; review; journal article",Y,Y,N,Y,N,Y,15,Y,Y,N,Y,Y,2019-11-30,2019-11-27,12,NA,journal article
1660,epmc|pmc,27377652,PMC4932724,10.1186/s13326-016-0088-7,27377652,search,MED,"The Cell Ontology 2016: enhanced content, modularization, and ontology interoperability.","Diehl AD, Meehan TF, Bradford YM, Brush MH, Dahdul WM, Dougall DS, He Y, Osumi-Sutherland D, Ruttenberg A, Sarntivijai S, Van Slyke CE, Vasilevsky NA, Haendel MA, Blake JA, Mungall CJ.",J Biomed Semantics,7,2016,2041-1480,44,"research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,N,74,Y,Y,N,Y,Y,2016-07-06,2016-07-04,1,NA,journal article
1662,epmc|pmc,30778199,PMC6889153,10.1038/s41418-019-0301-1,30778199,search,MED,HN1L-mediated transcriptional axis AP-2γ/METTL13/TCF3-ZEB1 drives tumor growth and metastasis in hepatocellular carcinoma.,"Li L, Zheng YL, Jiang C, Fang S, Zeng TT, Zhu YH, Li Y, Xie D, Guan XY, Guan XY.",Cell Death Differ,26,2019,1350-9047; 1476-5403;,2268-2283,research-article; journal article,N,Y,N,Y,N,Y,17,Y,Y,Y,Y,Y,2019-02-20,2019-02-18,11,NA,journal article
1663,epmc|pmc,34274373,PMC9488982,10.1016/j.bbr.2021.113452,34274373,search,MED,Heart failure impairs mood and memory in male rats and down-regulates the expression of numerous genes important for synaptic plasticity in related brain regions.,"Parent MB, Ferreira-Neto HC, Kruemmel AR, Althammer F, Patel AA, Keo S, Whitley KE, Cox DN, Stern JE.",Behav Brain Res,414,2021,0166-4328; 1872-7549;,113452,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,0,Y,Y,N,Y,N,2021-07-20,2021-07-16,NA,NA,journal article
1665,epmc|pmc|pm,22779057,PMC3392068,NA,22779057,search,MED,Context-specific ontology integration: a bayesian approach.,"Marwah K, Katzin D, Zollanvari A, Noy NF, Ramoni M, Alterovitz G.",AMIA Jt Summits Transl Sci Proc,2012,2012,2153-4063,79-86,research-article; journal article,Y,Y,Y,Y,N,N,0,Y,Y,N,N,N,2012-07-11,2012-03-19,NA,NA,journal article
1666,epmc|pmc,35580180,PMC9173769,10.1073/pnas.2123000119,35580180,search,MED,Impact of natural selection on global patterns of genetic variation and association with clinical phenotypes at genes involved in SARS-CoV-2 infection.,"Zhang C, Verma A, Feng Y, Melo MCR, McQuillan M, Hansen M, Lucas A, Park J, Ranciaro A, Thompson S, Rubel MA, Campbell MC, Beggs W, Hirbo J, Wata Mpoloka S, George Mokone G, Regeneron Genetic Center, Nyambo T, Wolde Meskel D, Belay G, Fokunang C, Njamnshi AK, Omar SA, Williams SM, Rader DJ, Ritchie MD, de la Fuente-Nunez C, Sirugo G, Tishkoff SA.",Proc Natl Acad Sci U S A,119,2022,0027-8424; 1091-6490;,e2123000119,"research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,0,Y,Y,N,Y,Y,2022-05-19,2022-05-17,21,NA,journal article
1668,epmc|pmc,NA,PMC7161374,10.1007/978-3-642-01904-3_11,PMC7161374,search,PMC,Case Study I: Ontology-Based Multi-Agent System for Human Disease Studies,"Hadzic M, Wongthongtham P, Dillon T, Chang E.",Ontology-Based Multi-Agent Systems,219,2009,NA,179-216,chapter-article,Y,Y,Y,Y,N,N,0,N,Y,N,N,N,2020-04-18,2009-01-01,NA,NA,other
1669,epmc|pmc,36275379,PMC9578937,10.1016/j.procs.2022.09.277,PMC9578937,search,PMC,Tracing and analyzing COVID-19 dissemination using knowledge graphs,"Medeiros G, Soualmia L, Zanni-Merk C, Hagverdiyev R.",Procedia Comput Sci,207,2022,1877-0509,2172-2181,research-article; journal article,Y,Y,Y,Y,N,N,0,N,N,N,N,N,2022-10-21,2022-01-01,NA,NA,journal article
1670,epmc|pmc,32343247,PMC7218597,10.2196/18323,32343247,search,MED,A Knowledge Graph of Combined Drug Therapies Using Semantic Predications From Biomedical Literature: Algorithm Development.,"Du J, Du J, Li X.",JMIR Med Inform,8,2020,2291-9694,e18323,research-article; journal article,Y,Y,N,N,N,Y,1,Y,Y,N,Y,N,2020-04-29,2020-04-28,4,NA,journal article
1672,epmc|pmc,32419790,PMC7206869,10.1155/2020/1584052,32419790,search,MED,Analysis of the Molecular Mechanism of Acute Coronary Syndrome Based on circRNA-miRNA Network Regulation.,"Lin F, Yang Y, Guo Q, Xie M, Sun S, Wang X, Li D, Zhang G, Li M, Wang J, Zhao G.",Evid Based Complement Alternat Med,2020,2020,1741-427x; 1741-4288;,1584052,research-article; journal article,Y,Y,N,Y,N,N,4,Y,Y,N,Y,Y,2020-05-18,2020-04-29,NA,NA,journal article
1673,epmc|pmc,28958989,PMC5639210,10.2196/medinform.7641,28958989,search,MED,An Ontology to Improve Transparency in Case Definition and Increase Case Finding of Infectious Intestinal Disease: Database Study in English General Practice.,"de Lusignan S, Shinneman S, Yonova I, van Vlymen J, Elliot AJ, Bolton F, Smith GE, O'Brien S.",JMIR Med Inform,5,2017,2291-9694,e34,research-article; journal article,Y,Y,N,N,N,Y,5,Y,Y,N,Y,N,2017-09-30,2017-09-28,3,NA,journal article
1678,epmc|pmc,27638682,PMC5325847,10.1007/s11017-016-9377-5,27638682,search,MED,The causal explanatory functions of medical diagnoses.,Maung HH.,Theor Med Bioeth,38,2017,1386-7415; 1573-0980;,41-59,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,2016-09-18,2017-02-01,1,NA,journal article
1682,epmc|pmc,33626882,PMC8124091,10.1161/circulationaha.120.050186,33626882,search,MED,Transcription Factor MAFF (MAF Basic Leucine Zipper Transcription Factor F) Regulates an Atherosclerosis Relevant Network Connecting Inflammation and Cholesterol Metabolism.,"von Scheidt M, Zhao Y, de Aguiar Vallim TQ, Che N, Wierer M, Seldin MM, Franzén O, Kurt Z, Pang S, Bongiovanni D, Yamamoto M, Edwards PA, Ruusalepp A, Kovacic JC, Mann M, Björkegren JLM, Lusis AJ, Yang X, Schunkert H.",Circulation,143,2021,0009-7322; 1524-4539;,1809-1823,research-article; journal article,N,Y,N,Y,N,Y,8,Y,Y,Y,Y,N,2021-02-26,2021-02-25,18,NA,journal article
1683,epmc|pmc,29363429,PMC5780744,10.1186/s12864-017-4339-5,29363429,search,MED,Characteristics of functional enrichment and gene expression level of human putative transcriptional target genes.,Osato N.,BMC Genomics,19,2018,1471-2164,957,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,1,Y,Y,N,Y,Y,2018-01-25,2018-01-19,suppl 1,NA,journal article
1684,epmc,31103066,PMC6527124,10.1016/j.placenta.2019.03.016,31103066,search,MED,The Placental Atlas Tool (PAT): A collaborative research and discovery platform for the placental research community.,"Ilekis JV, Keller M, Shlionskaya A, Ferguson CH, Patel B, Meitiv AL, Gorman B, Mohale A.",Placenta,80,2019,0143-4004; 1532-3102;,42-48,"research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,N,1,Y,Y,N,Y,N,2019-05-20,2019-04-01,NA,NA,journal article
1685,epmc|pmc,26216294,PMC4635026,10.1158/2159-8290.cd-15-0443,26216294,search,MED,An Oncogenic NTRK Fusion in a Patient with Soft-Tissue Sarcoma with Response to the Tropomyosin-Related Kinase Inhibitor LOXO-101.,"Doebele RC, Davis LE, Vaishnavi A, Le AT, Estrada-Bernal A, Keysar S, Jimeno A, Varella-Garcia M, Aisner DL, Li Y, Stephens PJ, Morosini D, Tuch BB, Fernandes M, Nanda N, Low JA.",Cancer Discov,5,2015,2159-8274; 2159-8290;,1049-1057,"research-article; multicenter study; clinical trial, phase i; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,152,Y,Y,N,Y,Y,2015-07-29,2015-07-27,10,NA,clinical trial
1686,epmc|pmc,34535545,PMC8594476,10.1261/rna.078804.121,34535545,search,MED,A survey of RNA editing at single-cell resolution links interneurons to schizophrenia and autism.,"Ansell BRE, Thomas SN, Bonelli R, Munro JE, Freytag S, Bahlo M.",RNA,27,2021,1355-8382; 1469-9001;,1482-1496,"research support, non-u.s. gov't; research-article; journal article",N,Y,N,Y,N,Y,1,Y,Y,N,Y,Y,2021-09-19,2021-09-17,12,NA,journal article
1690,epmc|pmc,34107261,PMC8267460,10.1016/j.celrep.2021.109215,34107261,search,MED,Contiguous erosion of the inactive X in human pluripotency concludes with global DNA hypomethylation.,"Bansal P, Ahern DT, Kondaveeti Y, Qiu CW, Pinter SF.",Cell Rep,35,2021,2211-1247,109215,"research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,1,Y,Y,Y,Y,Y,2021-06-10,2021-06-01,10,NA,journal article
1691,epmc|pmc,31948430,PMC6966810,10.1186/s12885-020-6515-2,31948430,search,MED,Comprehensive profiling of circular RNA expressions reveals potential diagnostic and prognostic biomarkers in multiple myeloma.,"Zhou F, Wang D, Wei W, Chen H, Shi H, Zhou N, Wu L, Peng R.",BMC Cancer,20,2020,1471-2407,40,research-article; journal article,Y,Y,N,Y,N,Y,18,Y,Y,N,Y,N,2020-01-18,2020-01-16,1,NA,journal article
1698,epmc|pmc,34082729,PMC8176715,10.1186/s12911-021-01533-7,34082729,search,MED,A systematic review of natural language processing applied to radiology reports.,"Casey A, Davidson E, Poon M, Dong H, Duma D, Grivas A, Grover C, Suárez-Paniagua V, Tobin R, Whiteley W, Wu H, Alex B.",BMC Med Inform Decis Mak,21,2021,1472-6947,179,"research support, non-u.s. gov't; research-article; systematic review; journal article",Y,Y,N,Y,N,Y,1,Y,Y,N,Y,N,2021-06-07,2021-06-03,1,NA,journal article
1699,epmc|pm,20352910,NA,NA,20352910,search,MED,[The computerized clinical practical guideline's research and implementation].,"Li Y, Zhao JP, Li SZ.",Zhongguo Yi Liao Qi Xie Za Zhi,33,2009,1671-7104,407-409,"research support, non-u.s. gov't; journal article; english abstract",N,N,N,N,N,N,0,N,Y,N,N,N,2010-04-01,2009-11-01,6,NA,journal article
1702,epmc|pmc,31892348,PMC6938631,10.1186/s13073-019-0690-2,31892348,search,MED,Recommendations for application of the functional evidence PS3/BS3 criterion using the ACMG/AMP sequence variant interpretation framework.,"Brnich SE, Abou Tayoun AN, Couch FJ, Cutting GR, Greenblatt MS, Heinen CD, Kanavy DM, Luo X, McNulty SM, Starita LM, Tavtigian SV, Wright MW, Harrison SM, Biesecker LG, Berg JS, Clinical Genome Resource Sequence Variant Interpretation Working Group.",Genome Med,12,2019,1756-994x,3,"research support, n.i.h., intramural; research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,73,Y,Y,N,Y,N,2020-01-03,2019-12-31,1,NA,journal article
1703,epmc|pmc,24308566,PMC4234991,10.1186/1756-0500-6-511,24308566,search,MED,OGA: an ontological tool of human phenotypes with genetic associations.,"Herrera-Galeano JE, Hirschberg DL, Mokashi V, Solka J.",BMC Res Notes,6,2013,1756-0500,511,"research-article; research support, u.s. gov't, non-p.h.s.; journal article",Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2013-12-07,2013-12-05,NA,NA,journal article
1704,epmc|pmc,28699077,PMC5614882,10.1007/s12687-017-0311-y,28699077,search,MED,Focusing attention on ancestral diversity within genomics research: a potential means for promoting equity in the provision of genomics based healthcare services in developing countries.,"Sirisena ND, Dissanayake VHW.",J Community Genet,8,2017,1868-310x; 1868-6001;,275-281,research-article; journal article,N,Y,N,Y,N,N,9,Y,Y,N,N,N,2017-07-13,2017-07-11,4,NA,journal article
1705,epmc|pmc,33494738,PMC7836472,10.1186/s12906-021-03215-3,33494738,search,MED,A network pharmacology perspective for deciphering potential mechanisms of action of Solanum nigrum L. in bladder cancer.,"Dong Y, Hao L, Fang K, Han XX, Yu H, Zhang JJ, Cai LJ, Fan T, Zhang WD, Pang K, Ma WM, Wang XT, Han CH.",BMC Complement Med Ther,21,2021,2662-7671,45,research-article; journal article,Y,Y,N,Y,N,Y,5,Y,Y,N,Y,N,2021-01-27,2021-01-25,1,NA,journal article
1706,epmc|pmc,34041839,PMC8278120,10.1111/jcmm.16655,34041839,search,MED,Identifying potential biomarkers in hepatitis B virus infection and its response to the antiviral therapy by integrated bioinformatic analysis.,"He Y, Zhou Y, Wang H, Yin J, Chang Y, Hu P, Ren H, Xu H.",J Cell Mol Med,25,2021,1582-1838; 1582-4934;,6558-6572,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,3,Y,Y,N,Y,Y,2021-05-28,2021-05-26,14,NA,journal article
1707,epmc|pm,17911825,NA,NA,17911825,search,MED,Integrating biological pathways in disease ontologies.,"Chabalier J, Mosser J, Burgun A.",Stud Health Technol Inform,129,2007,0926-9630; 1879-8365;,791-795,"research support, non-u.s. gov't; journal article",N,N,N,N,N,N,3,N,Y,N,N,N,2008-07-11,2007-01-01,pt 1,NA,journal article
1711,epmc|pmc,35243230,PMC8859005,10.1016/j.isci.2022.103867,35243230,search,MED,Endothelial Shp2 deficiency controls alternative activation of macrophage preventing radiation-induced lung injury through notch signaling.,"Liu P, Li Y, Li M, Zhou H, Zhang H, Zhang Y, Xu J, Xu Y, Zhang J, Xia B, Cheng H, Ke Y, Zhang X.",iScience,25,2022,2589-0042,103867,research-article; journal article,Y,Y,N,Y,N,Y,0,Y,Y,Y,Y,N,2022-03-04,2022-02-05,3,NA,journal article
1712,epmc|pmc,31244651,PMC6580867,10.3389/fphar.2019.00561,31244651,search,MED,In Silico Toxicology Data Resources to Support Read-Across and (Q)SAR.,"Pawar G, Madden JC, Ebbrell D, Firman JW, Cronin MTD.",Front Pharmacol,10,2019,1663-9812,561,review-article; review; journal article,Y,Y,N,Y,N,Y,10,Y,Y,N,Y,Y,2019-06-28,2019-06-11,NA,NA,journal article
1713,epmc,NA,NA,NA,259,search,ETH,Ontology based personalized modeling for chronic disease risk evaluation and knowledge discovery: an integrated approach.,Verma A.,NA,NA,2009,NA,NA,dissertation,N,N,N,N,N,N,0,N,Y,N,N,N,2010-09-10,2010-08-23,NA,NA,other
1714,epmc,32288895,PMC7129430,10.1016/j.procs.2012.06.151,32288895,search,MED,HAIKU: A Semantic Framework for Surveillance of Healthcare-Associated Infections.,"Shaban-Nejad A, Riazanov A, Charland KM, Rose GW, Baker CJO, Tamblyn R, Forster AJ, Buckeridge DL.",Procedia Comput Sci,10,2012,1877-0509,1073-1079,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2020-04-16,2012-08-09,NA,NA,journal article
1715,epmc|pmc,35102292,PMC9110295,10.1038/s41587-021-01145-6,35102292,search,MED,A knowledge graph to interpret clinical proteomics data.,"Santos A, Colaço AR, Nielsen AB, Niu L, Strauss M, Geyer PE, Coscia F, Albrechtsen NJW, Mundt F, Jensen LJ, Mann M.",Nat Biotechnol,40,2022,1087-0156; 1546-1696;,692-702,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,0,Y,Y,N,Y,Y,2022-02-03,2022-01-31,5,NA,journal article
1716,epmc|pmc,29888062,PMC5961792,NA,29888062,search,MED,Standardizing And Democratizing Access To Cancer Molecular Diagnostic Test Data From Patients To Drive Translational Research.,"Madhavan S, Ritter D, Micheel C, Rao S, Roy A, Sonkin D, Mccoy M, Griffith M, Griffith OL, Mcgarvey P, Kulkarni S.",AMIA Jt Summits Transl Sci Proc,2017,2018,2153-4063,152-159,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,N,N,2018-06-12,2018-05-18,NA,NA,journal article
1717,epmc|pmc,30940539,PMC6547372,10.1016/j.ydbio.2019.03.018,30940539,search,MED,Trim33 is required for appropriate development of pre-cardiogenic mesoderm.,"Rajderkar S, Mann JM, Panaretos C, Yumoto K, Li HD, Mishina Y, Ralston B, Kaartinen V.",Dev Biol,450,2019,0012-1606; 1095-564x;,101-114,"research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,0,Y,Y,Y,Y,Y,2019-04-04,2019-03-30,2,NA,journal article
1721,epmc|pmc,25378314,PMC4333365,10.1093/nar/gku1079,25378314,search,MED,Epidaurus: aggregation and integration analysis of prostate cancer epigenome.,"Wang L, Huang H, Dougherty G, Zhao Y, Hossain A, Kocher JP.",Nucleic Acids Res,43,2015,0305-1048; 1362-4962;,e7,"research-article; evaluation study; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,6,Y,Y,N,Y,Y,2014-11-11,2014-11-05,2,NA,journal article
1724,epmc|pmc,30626100,PMC6356486,10.3390/genes10010028,30626100,search,MED,m6A-Dependent RNA Dynamics in T Cell Differentiation.,"Furlan M, Galeota E, de Pretis S, Caselle M, Pelizzola M.",Genes (Basel),10,2019,2073-4425,E28,"im; research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,14,Y,Y,N,Y,Y,2019-01-11,2019-01-08,1,NA,journal article
1726,epmc|pmc,30357418,PMC6323952,10.1093/nar/gky958,30357418,search,MED,Editome Disease Knowledgebase (EDK): a curated knowledgebase of editome-disease associations in human.,"Niu G, Zou D, Li M, Zhang Y, Sang J, Xia L, Li M, Liu L, Cao J, Zhang Y, Wang P, Hu S, Hao L, Zhang Z.",Nucleic Acids Res,47,2019,0305-1048; 1362-4962;,D78-D83,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,12,Y,Y,N,Y,N,2018-10-26,2019-01-01,d1,NA,journal article
1727,epmc|pmc,23935466,PMC3723489,10.1371/journal.pcbi.1003117,23935466,search,MED,'HypothesisFinder:' a strategy for the detection of speculative statements in scientific text.,"Malhotra A, Younesi E, Gurulingappa H, Hofmann-Apitius M.",PLoS Comput Biol,9,2013,1553-734x; 1553-7358;,e1003117,"research support, non-u.s. gov't; research-article; journal article",Y,Y,Y,Y,N,Y,14,Y,Y,N,Y,N,2013-08-13,2013-07-25,7,NA,journal article
1728,epmc|pmc,32176464,PMC7431429,10.1002/cphg.98,32176464,search,MED,Clinical Interpretation of Sequence Variants.,"Zhang J, Yao Y, He H, Shen J.",Curr Protoc Hum Genet,106,2020,1934-8266; 1934-8258;,e98,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,N,9,Y,Y,N,Y,Y,2020-03-16,2020-06-01,1,NA,journal article
1730,epmc|pmc,28959057,PMC5620061,10.1038/s41467-017-00738-7,28959057,search,MED,Transcriptional regulation of endothelial cell behavior during sprouting angiogenesis.,"Jeong HW, Hernández-Rodríguez B, Kim J, Kim KP, Enriquez-Gasca R, Yoon J, Adams S, Schöler HR, Vaquerizas JM, Adams RH.",Nat Commun,8,2017,2041-1723,726,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,25,Y,Y,Y,Y,Y,2017-09-30,2017-09-28,1,NA,journal article
1731,epmc|pmc,21651792,PMC3128036,10.1186/1471-2105-12-229,21651792,search,MED,Towards an Age-Phenome Knowledge-base.,"Geifman N, Rubin E.",BMC Bioinformatics,12,2011,1471-2105,229,"research support, non-u.s. gov't; research-article; journal article",Y,Y,Y,Y,N,Y,6,Y,Y,N,Y,N,2011-06-10,2011-06-08,NA,NA,journal article
1732,epmc|pmc,24753429,PMC4086141,10.1093/nar/gku301,24753429,search,MED,InterMine: extensive web services for modern biology.,"Kalderimis A, Lyne R, Butano D, Contrino S, Lyne M, Heimbach J, Hu F, Smith R, Stěpán R, Sullivan J, Micklem G.",Nucleic Acids Res,42,2014,0305-1048; 1362-4962;,W468-72,"research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural",Y,Y,N,Y,N,Y,65,Y,Y,N,Y,N,2014-04-23,2014-04-21,web server issue,NA,journal article
1738,epmc|pmc,32227433,PMC7446734,10.1002/smll.202000299,32227433,search,MED,Low-Dose Silver Nanoparticle Surface Chemistry and Temporal Effects on Gene Expression in Human Liver Cells.,"House JS, Bouzos E, Fahy KM, Francisco VM, Lloyd DT, Wright FA, Motsinger-Reif AA, Asuri P, Wheeler KE.",Small,16,2020,1613-6810; 1613-6829;,e2000299,"research-article; journal article; research support, n.i.h., extramural",N,Y,N,Y,N,Y,3,Y,Y,Y,Y,Y,2020-04-01,2020-03-29,21,NA,journal article
1740,epmc|pmc,33244044,PMC7691514,10.1038/s41598-020-77606-w,33244044,search,MED,"The absence of (TCAGGG)<sub>n</sub> repeats in some telomeres, combined with variable responses to NR2F2 depletion, suggest that this nuclear receptor plays an indirect role in the alternative lengthening of telomeres.","Alhendi ASN, Royle NJ.",Sci Rep,10,2020,2045-2322,20597,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,2,Y,Y,Y,Y,N,2020-11-28,2020-11-26,1,NA,journal article
1741,epmc|pmc,35213534,PMC8906585,10.1371/journal.pcbi.1009909,35213534,search,MED,Causal reasoning over knowledge graphs leveraging drug-perturbed and disease-specific transcriptomic signatures for drug discovery.,"Domingo-Fernández D, Gadiya Y, Patel A, Mubeen S, Rivas-Barragan D, Diana CW, Misra BB, Healey D, Rokicki J, Colluru V.",PLoS Comput Biol,18,2022,1553-734x; 1553-7358;,e1009909,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,Y,0,Y,Y,N,Y,N,2022-02-27,2022-02-25,2,NA,journal article
