id,src,pmid,pmcid,doi,epmc_id
700,pmc,36138412,PMC9503228,10.1186/s12916-022-02514-x,NA
701,pmc,35155491,PMC8831795,10.3389/fmed.2022.770031,NA
703,pmc,35069926,PMC8761525,10.1007/s11571-021-09758-y,NA
705,pmc,34249099,PMC8267867,10.3389/fgene.2021.682565,NA
707,pmc,36128559,PMC9468630,10.12688/f1000research.125043.1,NA
710,pmc,34697898,PMC8581323,10.1111/jcmm.17015,NA
712,pmc,34741192,PMC8570235,10.1007/s00335-021-09932-x,NA
713,pmc,35990650,PMC9388859,10.3389/fimmu.2022.972107,NA
714,pmc,35821017,PMC9276653,10.1038/s41597-022-01510-3,NA
715,pmc,35841031,PMC9284868,10.1186/s13326-022-00273-5,NA
716,pmc,35663954,PMC9159807,10.3389/fimmu.2022.905921,NA
717,pmc,36202977,PMC9537298,10.1038/s41598-022-21050-5,NA
718,pmc,36171337,PMC9519928,10.1038/s41598-022-20529-5,NA
719,pmc,35711942,PMC9197647,10.3389/fgene.2022.866473,NA
720,pmc,35902862,PMC9330685,10.1186/s13018-022-03247-6,NA
723,pmc,33021900,PMC7549008,10.1089/omi.2020.0153,NA
724,pmc,34103005,PMC8186185,10.1186/s12872-021-02092-5,NA
725,pmc,34880901,PMC8645574,10.3389/fgene.2021.747576,NA
727,pmc,35351150,PMC8966267,10.1186/s12967-022-03330-w,NA
728,pmc,36197266,PMC9509179,10.1097/MD.0000000000030593,NA
729,pmc,34653224,PMC8519453,10.1371/journal.pone.0258623,NA
731,pmc,33816992,PMC7959619,10.7717/peerj-cs.341,NA
732,pmc,35958412,PMC9357907,10.3389/fcvm.2022.939972,NA
734,pmc,36034756,PMC9400130,10.3892/etm.2022.11500,NA
735,pmc,34732824,PMC8566505,10.1038/s42003-021-02788-6,NA
736,pmc,35685370,PMC9156858,10.1016/j.csbj.2022.05.004,NA
737,pmc,34698891,PMC8913530,10.1007/s00335-021-09921-0,NA
738,pmc,34039271,PMC8157669,10.1186/s12859-021-04207-3,NA
739,pmc,35837194,PMC9274036,10.21037/jgo-22-536,NA
741,pmc,35234850,PMC9216581,10.1093/database/baac007,NA
742,pmc,36186671,PMC9523842,10.1177/11795549221123620,NA
743,pmc,35227290,PMC8883689,10.1186/s13073-022-01029-7,NA
744,pmc,35846428,PMC9286891,10.1155/2022/7267131,NA
745,pmc,35439988,PMC9020044,10.1186/s12903-022-02163-9,NA
746,pmc,36028864,PMC9419370,10.1186/s13023-022-02489-1,NA
748,pmc,35705632,PMC9200771,10.1038/s41598-022-14048-6,NA
749,pmc,35166825,PMC8982015,10.1093/genetics/iyac016,NA
750,pmc,35840880,PMC9287878,10.1186/s12872-022-02754-y,NA
753,pmc,35346288,PMC8961906,10.1186/s13023-022-02290-0,NA
755,pmc,35528613,PMC9071854,10.1155/2022/2373694,NA
757,pmc,36186429,PMC9521272,10.3389/fgene.2022.1001608,NA
758,pmc,34021236,PMC8140130,10.1038/s42003-021-02094-1,NA
759,pmc,33917487,PMC8067483,10.3390/genes12040532,NA
760,pmc,36274827,PMC9581081,10.2147/JIR.S364414,NA
761,pmc,35127624,PMC8811031,10.3389/fpubh.2021.793801,NA
762,pmc,35353173,PMC8968718,10.1001/jamapsychiatry.2022.0407,NA
763,pmc,36189217,PMC9515394,10.3389/fimmu.2022.1007426,NA
765,pmc,36145314,PMC9504288,10.3390/ph15091094,NA
766,pmc,34034817,PMC8147460,10.1186/s13073-021-00909-8,NA
769,pmc,35885892,PMC9322889,10.3390/genes13071109,NA
770,pmc,32231389,PMC7108734,10.1371/journal.pone.0230884,NA
771,pmc,36104825,PMC9472414,10.1186/s12957-022-02760-6,NA
772,pmc,35788194,PMC9251941,10.1186/s12885-022-09791-y,NA
773,pmc,35949302,PMC9320203,10.22038/IJBMS.2022.62181.13762,NA
774,pmc,33319712,PMC7736131,10.1186/s12911-020-01336-2,NA
775,pmc,36110217,PMC9468645,10.3389/fgene.2022.983672,NA
776,pmc,33982067,PMC8444704,10.1093/biolre/ioab097,NA
778,pmc,35273637,PMC8902304,10.3389/fgene.2022.799783,NA
779,pmc,34875000,PMC8825773,10.1093/bioinformatics/btab826,NA
780,pmc,33249469,PMC7751191,10.1210/endocr/bqaa218,NA
781,pmc,32872205,PMC7563698,10.3390/biom10091252,NA
782,pmc,32941628,PMC7779019,10.1093/nar/gkaa753,NA
783,pmc,35711934,PMC9196128,10.3389/fgene.2022.864100,NA
785,pmc,35346191,PMC8962515,10.1186/s12920-022-01221-z,NA
786,pmc,35747248,PMC9213192,10.1155/2022/5403423,NA
788,pmc,33183351,PMC7663894,10.1186/s13326-020-00232-y,NA
789,pmc,33168034,PMC7649569,10.1186/s13059-020-02181-2,NA
791,pmc,32183716,PMC7076970,10.1186/s12859-020-3408-y,NA
792,pmc,35722467,PMC9200570,10.1155/2022/2747043,NA
794,pmc,34792163,PMC8728142,10.1093/nar/gkab1103,NA
795,pmc,34659450,PMC8519687,10.1155/2021/9059116,NA
796,pmc,35295271,PMC8918776,10.3389/fcvm.2022.832591,NA
797,pmc,34001919,PMC8129095,10.1038/s41598-021-89874-1,NA
798,pmc,34224898,PMC8252699,10.1016/j.jbi.2021.103861,NA
800,pmc,36165281,PMC9523839,10.1177/09636897221124485,NA
801,pmc,35964149,PMC9375092,10.1186/s13326-022-00276-2,NA
802,pmc,34980027,PMC8722040,10.1186/s12887-021-03073-5,NA
803,pmc,34349785,PMC8327210,10.3389/fgene.2021.696836,NA
804,pmc,33807176,PMC8036618,10.3390/ijms22073618,NA
805,pmc,35938026,PMC9355307,10.3389/fgene.2022.928874,NA
806,pmc,35646082,PMC9139681,10.3389/fgene.2022.878063,NA
808,pmc,33863328,PMC8050920,10.1186/s12915-021-01011-6,NA
809,pmc,35255810,PMC8902705,10.1186/s12859-022-04613-1,NA
810,pmc,34956318,PMC8709561,10.3389/fgene.2021.763496,NA
811,pmc,34850116,PMC8728149,10.1093/nar/gkab1111,NA
812,pmc,34246298,PMC8272901,10.1186/s13148-021-01127-0,NA
813,pmc,34134612,PMC8210375,10.1186/s12859-021-04256-8,NA
814,pmc,35507016,PMC7613247,10.1016/j.gim.2022.04.017,NA
815,pmc,36262335,PMC9557141,10.12688/f1000research.110194.1,NA
816,pmc,33195475,PMC7644926,10.3389/fcvm.2020.586871,NA
817,pmc,34737287,PMC8568941,10.1038/s41467-021-26600-5,NA
818,pmc,33052139,PMC7732301,10.18632/aging.103859,NA
820,pmc,34094972,PMC8171254,10.3389/fonc.2021.671418,NA
821,pmc,34638171,PMC8510867,10.5808/gi.21008,NA
822,pmc,NA,PMC7148040,10.1007/978-3-030-45442-5_46,NA
823,pmc,35860262,PMC9289247,10.3389/fimmu.2022.923533,NA
824,pmc,35774226,PMC9237410,10.3389/fcell.2022.894810,NA
825,pmc,33811439,PMC8093966,10.1111/jcmm.16499,NA
828,pmc,32128558,PMC7054207,10.1093/database/baz151,NA
830,pmc,33745450,PMC7983260,10.1186/s12859-021-04073-z,NA
831,pmc,35789606,PMC9250429,10.1155/2022/2431976,NA
832,pmc,34408773,PMC8366414,10.3389/fgene.2021.701405,NA
834,pmc,35894132,PMC9366155,10.3892/mmr.2022.12803,NA
835,pmc,34938325,PMC8685457,10.3389/fgene.2021.784215,NA
836,pmc,34159360,PMC8287950,10.1093/bfgp/elab029,NA
837,pmc,34620174,PMC8499481,10.1186/s12964-021-00783-2,NA
838,pmc,35140225,PMC8828759,10.1038/s41467-022-28348-y,NA
839,pmc,36085418,PMC9546774,10.1038/s41388-022-02457-w,NA
840,pmc,33414994,PMC7783760,NA,NA
843,pmc,33156327,PMC7778974,10.1093/nar/gkaa993,NA
844,pmc,35619651,PMC9127319,10.3389/fcimb.2022.880636,NA
845,pmc,34419067,PMC8380368,10.1186/s12935-021-02130-4,NA
846,pmc,34924996,PMC8679840,10.3389/fnagi.2021.768229,NA
847,pmc,34572330,PMC8471503,10.3390/biomedicines9091144,NA
848,pmc,33836063,PMC8034535,10.1093/bioinformatics/btaa1096,NA
849,pmc,34512732,PMC8427602,10.3389/fgene.2021.722803,NA
850,pmc,34591957,PMC8728231,10.1093/nar/gkab878,NA
851,pmc,36042866,PMC9420446,10.2147/JIR.S375088,NA
852,pmc,33369481,PMC7769179,10.1289/EHP7215,NA
853,pmc,34394068,PMC8358782,10.3389/fimmu.2021.547333,NA
854,pmc,35529153,PMC9073279,10.1039/c9ra06133a,NA
856,pmc,34743578,PMC8919315,10.1177/15353702211049149,NA
857,pmc,34983358,PMC8728953,10.1186/s12859-021-04522-9,NA
859,pmc,35039090,PMC8764818,10.1186/s13073-021-01004-8,NA
860,pmc,34680062,PMC8533101,10.3390/biom11101430,NA
861,pmc,34194672,PMC8225516,10.1016/j.csbj.2021.06.014,NA
862,pmc,NA,PMC7120258,10.1017/mdh.2020.7,NA
863,pmc,32871225,PMC7646191,10.1016/j.mce.2020.111007,NA
864,pmc,32389282,PMC9393911,10.1016/j.jaip.2020.02.019,NA
865,pmc,35011134,PMC8749881,10.3390/ani12010029,NA
866,pmc,31956350,PMC6959081,10.7150/jca.37017,NA
868,pmc,35580053,PMC9252732,10.1093/nar/gkac335,NA
869,pmc,31766582,PMC6947307,10.3390/genes10120960,NA
870,pmc,35814226,PMC9262324,10.3389/fphar.2022.829759,NA
871,pmc,32935101,PMC7491515,10.1101/2020.09.09.196220,NA
872,pmc,34831405,PMC8621422,10.3390/cells10113181,NA
873,pmc,34479390,PMC8416227,10.1055/s-0041-1726508,NA
874,pmc,35688845,PMC9187727,10.1038/s41598-022-13336-5,NA
875,pmc,35571564,PMC9096573,10.1155/2022/6567916,NA
876,pmc,33411620,PMC8140810,10.1200/CCI.20.00079,NA
878,pmc,35784482,PMC9245526,10.3389/fcell.2022.894635,NA
879,pmc,35719392,PMC9198487,10.3389/fgene.2022.858466,NA
881,pmc,34789237,PMC8596900,10.1186/s12911-021-01672-x,NA
882,pmc,32657357,PMC7355302,10.1093/bioinformatics/btaa317,NA
884,pmc,35847949,PMC9281472,10.3389/fonc.2022.902616,NA
885,pmc,32682418,PMC7368672,10.1186/s12920-020-00754-5,NA
886,pmc,32180547,PMC7077981,10.7554/eLife.52614,NA
887,pmc,34791105,PMC8607296,10.1093/database/baab076,NA
888,pmc,30157777,PMC6116538,10.1186/s12859-018-2314-z,NA
889,pmc,33762651,PMC7990942,10.1038/s41598-021-85848-5,NA
890,pmc,35704883,PMC9294412,10.1093/bib/bbac229,NA
892,pmc,32819435,PMC7439527,10.1186/s13326-020-00222-0,NA
893,pmc,32294194,PMC7158887,10.1093/database/baaa018,NA
894,pmc,35891796,PMC9289819,10.1016/j.csbj.2022.07.011,NA
895,pmc,30097014,PMC6086046,10.1186/s13326-018-0188-7,NA
896,pmc,35488252,PMC9052653,10.1186/s12911-022-01850-5,NA
897,pmc,35382097,PMC8969569,10.2478/dim-2020-0009,NA
898,pmc,31419827,PMC6697514,10.1055/s-0039-1677933,NA
899,pmc,33104528,PMC7597584,10.12659/MSM.926273,NA
900,pmc,34421983,PMC8375323,10.3389/fgene.2021.658154,NA
901,pmc,33741907,PMC7979814,10.1038/s41467-021-21770-8,NA
902,pmc,31691815,PMC7145712,10.1093/nar/gkz1031,NA
903,pmc,33886080,PMC8140017,10.1007/s40120-021-00248-1,NA
904,pmc,34712364,PMC8548783,10.3892/ol.2021.13101,NA
905,pmc,29092072,PMC5753350,10.1093/nar/gkx1006,NA
906,pmc,36035127,PMC9403543,10.3389/fgene.2022.931996,NA
907,pmc,35885958,PMC9317345,10.3390/genes13071174,NA
908,pmc,30815154,PMC6371303,NA,NA
909,pmc,30830479,PMC6419788,10.1186/s13321-019-0339-6,NA
910,pmc,31835887,PMC6955812,10.3390/bioengineering6040112,NA
911,pmc,33348368,PMC7799334,10.1093/bib/bbaa359,NA
912,pmc,33960602,PMC8208783,10.1111/acel.13369,NA
913,pmc,32984006,PMC7477933,10.3389/fonc.2020.01532,NA
914,pmc,35432196,PMC9010232,10.3389/fendo.2022.847760,NA
915,pmc,35585880,PMC9110257,10.1155/2022/5501346,NA
916,pmc,32559296,PMC7304461,10.1093/database/baaa037,NA
917,pmc,34346892,PMC8451962,10.2196/27670,NA
918,pmc,35733917,PMC9208923,10.1155/2022/5600190,NA
920,pmc,35317743,PMC8939077,10.1186/s12859-022-04636-8,NA
921,pmc,35395838,PMC8993917,10.1038/s41525-022-00295-z,NA
922,pmc,31769834,PMC6878945,10.1093/database/baz118,NA
924,pmc,34753928,PMC8578255,10.1038/s41467-021-26674-1,NA
925,pmc,35073996,PMC8785029,10.1186/s13326-021-00258-w,NA
926,pmc,34960172,PMC8705633,10.3390/vaccines9121427,NA
927,pmc,35865953,PMC9294375,10.3389/fphar.2022.937439,NA
928,pmc,36107591,PMC9439784,10.1097/MD.0000000000030366,NA
929,pmc,32818022,PMC7427770,10.1186/s12935-020-01465-8,NA
930,pmc,31881961,PMC6935192,10.1186/s12859-019-3317-0,NA
932,pmc,32618510,PMC7714474,10.1080/15476286.2020.1783487,NA
933,pmc,33677548,PMC8351504,10.1093/glycob/cwab013,NA
934,pmc,36101743,PMC9452976,10.1155/2022/2365991,NA
935,pmc,35579543,PMC9154309,10.1080/01459740.2022.2058397,NA
936,pmc,35055007,PMC8776114,10.3390/ijms23020821,NA
937,pmc,33441564,PMC7806933,10.1038/s41597-021-00799-w,NA
938,pmc,35616100,PMC9216545,10.1093/database/baac035,NA
939,pmc,33244381,PMC7682973,NA,NA
940,pmc,33782480,PMC8007808,10.1038/s41598-021-86536-0,NA
941,pmc,32770988,PMC7414679,10.1186/s12885-020-07221-5,NA
942,pmc,30857150,PMC6429354,10.3390/ijms20051182,NA
943,pmc,33245713,PMC7679032,10.18632/oncotarget.27808,NA
944,pmc,31606900,PMC6933866,10.1002/pro.3746,NA
945,pmc,33010177,PMC7778914,10.1093/nar/gkaa838,NA
946,pmc,34234850,PMC8247380,10.7150/jca.55570,NA
947,pmc,36147662,PMC9464643,10.1016/j.csbj.2022.08.061,NA
948,pmc,35559024,PMC9086533,10.3389/fgene.2022.865052,NA
949,pmc,36072953,PMC9441882,10.3389/fmed.2022.931860,NA
950,pmc,30782113,PMC6381749,10.1186/s12859-019-2675-y,NA
951,pmc,28750648,PMC5530939,10.1186/s13326-017-0134-0,NA
952,pmc,35959356,PMC9359832,10.1155/2022/5412627,NA
953,pmc,35814579,PMC9262477,10.1155/2022/1907074,NA
954,pmc,33418085,PMC8377004,10.1016/j.gpb.2020.11.001,NA
955,pmc,32939051,PMC8012202,10.1038/s41581-020-00335-w,NA
956,pmc,35812727,PMC9263547,10.3389/fgene.2022.922358,NA
957,pmc,33896739,PMC8286309,10.1016/j.jgg.2021.01.007,NA
958,pmc,34298860,PMC8303726,10.3390/ijms22147240,NA
959,pmc,32591566,PMC7320193,10.1038/s41598-020-66836-7,NA
960,pmc,32174969,PMC7056874,10.3389/fgene.2020.00099,NA
963,pmc,29186475,PMC5751048,10.1093/gigascience/gix111,NA
964,pmc,35508660,PMC9159952,10.1038/s41586-022-04686-1,NA
965,pmc,33613222,PMC7889797,10.3389/fninf.2021.561691,NA
966,pmc,30670740,PMC6342942,10.1038/s41598-018-37591-7,NA
967,pmc,32931665,PMC7643659,10.1002/cam4.3434,NA
968,pmc,34527415,PMC8407879,10.14336/AD.2020.0908,NA
969,pmc,29106639,PMC5753235,10.1093/nar/gkx1025,NA
970,pmc,34055078,PMC8145616,10.3892/etm.2021.10211,NA
972,pmc,34359584,PMC8345031,10.3390/cancers13153680,NA
973,pmc,35655307,PMC9161770,10.1186/s12911-022-01848-z,NA
974,pmc,34774049,PMC8590212,10.1186/s12943-021-01436-1,NA
976,pmc,34425897,PMC8383460,10.1186/s13326-021-00249-x,NA
977,pmc,31552413,PMC6943066,10.1093/nar/gkz813,NA
978,pmc,31665430,PMC7145688,10.1093/nar/gkz973,NA
980,pmc,35884419,PMC9319344,10.3390/cancers14143358,NA
982,pmc,34570756,PMC8496798,10.1371/journal.pcbi.1009317,NA
983,pmc,30169824,PMC6449746,10.1093/bioinformatics/bty754,NA
984,pmc,34046402,PMC8144506,10.3389/fcell.2021.630634,NA
985,pmc,31052539,PMC6563297,10.3390/toxins11050250,NA
986,pmc,35241081,PMC8893053,10.1186/s12920-022-01195-y,NA
987,pmc,32124961,PMC7053847,10.3892/ijmm.2020.4501,NA
989,pmc,30999860,PMC7402404,10.1186/s12864-018-5330-5,NA
990,pmc,32457348,PMC7250905,10.1038/s41598-020-65518-8,NA
991,pmc,34917801,PMC8668832,10.1016/j.heliyon.2021.e08502,NA
992,pmc,32911083,PMC7646124,10.1016/j.gpb.2020.05.002,NA
993,pmc,34456726,PMC8385362,10.3389/fphar.2021.700703,NA
994,pmc,27478829,PMC4961833,10.1155/2016/3594517,NA
995,pmc,32324859,PMC7320628,10.1093/bioinformatics/btaa238,NA
996,pmc,34934805,PMC8677430,10.1016/j.imu.2021.100816,NA
997,pmc,35181495,PMC8847074,10.1016/j.jbi.2022.104028,NA
998,pmc,35670661,PMC9252725,10.1093/nar/gkac480,NA
1000,pmc,33055059,PMC7674141,10.2196/21648,NA
1001,pmc,32787975,PMC7425575,10.1186/s13148-020-00913-6,NA
1003,pmc,33148191,PMC7643315,10.1186/s12859-020-03836-4,NA
1004,pmc,35711911,PMC9197464,10.3389/fgene.2022.854661,NA
1005,pmc,35372448,PMC8971574,10.3389/fmed.2022.813329,NA
1006,pmc,31451442,PMC7255820,10.1016/S2214-109X(19)30364-X,NA
1007,pmc,36157238,PMC9499748,10.1155/2022/2469592,NA
1008,pmc,28784113,PMC5547458,10.1186/s12879-017-2650-z,NA
1009,pmc,35161841,PMC8837940,10.3390/s22031095,NA
1010,pmc,35308140,PMC8931176,10.1155/2022/4983471,NA
1011,pmc,31797949,PMC6892882,10.1038/s41598-019-54603-2,NA
1012,pmc,32641579,PMC7406308,10.1172/jci.insight.125690,NA
1013,pmc,32056235,PMC7166592,10.1002/jmv.25708,NA
1015,pmc,32277847,PMC9302020,10.1111/all.14314,NA
1016,pmc,31642469,PMC7145690,10.1093/nar/gkz930,NA
1017,pmc,34879086,PMC8654176,10.1371/journal.pone.0260432,NA
1018,pmc,35116665,PMC8797894,10.21037/tcr-21-526,NA
1019,pmc,33148605,PMC7725600,10.1242/bio.053934,NA
1020,pmc,33891554,PMC8791434,10.1109/TCBB.2021.3075299,NA
1021,pmc,34557778,PMC8454663,10.1016/j.xinn.2021.100141,NA
1022,pmc,31527307,PMC6781986,10.18632/aging.102278,NA
1023,pmc,33104772,PMC7778941,10.1093/nar/gkaa914,NA
1024,pmc,36072904,PMC9444421,10.1155/2022/8611755,NA
1025,pmc,36125173,PMC9372416,10.1111/cts.13302,NA
1026,pmc,35118066,PMC8804500,10.3389/fcell.2021.771354,NA
1027,pmc,32548638,PMC7647319,10.1093/jamia/ocaa061,NA
1028,pmc,34788826,PMC8728202,10.1093/nar/gkab1037,NA
1029,pmc,34500460,PMC8728249,10.1093/nar/gkab784,NA
1031,pmc,30626441,PMC6327432,10.1186/s13023-018-0980-6,NA
1033,pmc,35558518,PMC9088009,10.3389/fonc.2022.849640,NA
1035,pmc,28619054,PMC5472867,10.1186/s12918-017-0437-x,NA
1036,pmc,35497880,PMC9045970,10.1155/2022/3027200,NA
1037,pmc,32111231,PMC7048090,10.1186/s13045-020-00849-7,NA
1038,pmc,35256770,PMC9090782,10.1038/s41431-022-01054-5,NA
1039,pmc,36226171,PMC9549267,10.3389/fgene.2022.944425,NA
1040,pmc,34366992,PMC8339378,10.3389/fpsyg.2021.673586,NA
1042,pmc,33494105,PMC7833928,10.1093/database/baab003,NA
1043,pmc,31338870,PMC6771803,10.1002/jcb.29200,NA
1044,pmc,34777204,PMC8580415,10.3389/fneur.2021.736474,NA
1045,pmc,34987393,PMC8720925,10.3389/fphar.2021.764279,NA
1046,pmc,30540756,PMC6291106,10.1371/journal.pone.0207359,NA
1047,pmc,32004491,PMC7255817,10.1016/S2352-3026(20)30006-5,NA
1048,pmc,34267256,PMC8282839,10.1038/s41598-021-93555-4,NA
1049,pmc,33343635,PMC7738566,10.3389/fgene.2020.595550,NA
1050,pmc,35873469,PMC9299079,10.3389/fgene.2022.929736,NA
1051,pmc,35653350,PMC9216567,10.1093/database/baac037,NA
1052,pmc,36103220,PMC9520391,10.2196/35675,NA
1054,pmc,33323103,PMC7739481,10.1186/s12859-020-03847-1,NA
1055,pmc,32194616,PMC7064548,10.3389/fgene.2020.00101,NA
1056,pmc,35449073,PMC9027881,10.1186/s13046-022-02355-9,NA
1057,pmc,30022161,PMC6430198,10.1038/s41586-018-0350-5,NA
1058,pmc,35814246,PMC9263450,10.3389/fphar.2022.870599,NA
1060,pmc,34794473,PMC8600882,10.1186/s13023-021-02120-9,NA
1061,pmc,34667368,PMC8517947,10.1007/s00354-021-00136-0,NA
1063,pmc,34820659,PMC8591903,10.1016/j.xgen.2021.100028,NA
1064,pmc,33751044,PMC9020200,10.1093/cvr/cvab067,NA
1066,pmc,32825147,PMC7503469,10.3390/ijerph17176038,NA
1067,pmc,36105211,PMC9464864,10.3389/fphar.2022.944735,NA
1068,pmc,36115864,PMC9482647,10.1038/s41598-022-17585-2,NA
1069,pmc,35805194,PMC9266127,10.3390/cells11132110,NA
1070,pmc,34642549,PMC8500271,10.1007/s00521-021-06517-2,NA
1071,pmc,34381790,PMC8352440,10.3389/fcell.2021.722410,NA
1072,pmc,30311377,PMC7418072,10.1002/humu.23632,NA
1073,pmc,27060160,PMC4825350,10.1093/database/baw039,NA
1074,pmc,27454167,PMC4959351,10.1186/s12859-016-1131-5,NA
1075,pmc,36167495,PMC9513885,10.1186/s12859-022-04957-8,NA
1076,pmc,36092880,PMC9450221,10.3389/fgene.2022.905518,NA
1077,pmc,35244317,PMC9440950,10.1111/bdi.13198,NA
1078,pmc,36249797,PMC9562112,10.3389/fphar.2022.1004766,NA
1079,pmc,34345410,PMC8323147,10.1093/ckj/sfab056,NA
1080,pmc,31584095,PMC6943079,10.1093/nar/gkz840,NA
1082,pmc,31848894,PMC7256132,10.1007/s10278-019-00303-2,NA
1083,pmc,35840550,PMC9287446,10.1038/s41467-022-31488-w,NA
1084,pmc,33224878,PMC7667276,10.3389/fonc.2020.575366,NA
1085,pmc,36034595,PMC9403737,10.3389/frai.2022.932665,NA
1086,pmc,34747489,PMC8728232,10.1093/nar/gkab1046,NA
1087,pmc,36012119,PMC9407713,10.3390/ijms23168856,NA
1088,pmc,28535296,PMC5870770,10.1093/bioinformatics/btx334,NA
1089,pmc,32585624,PMC7321789,10.1016/j.omtn.2020.05.018,NA
1090,pmc,28589854,PMC5461528,10.1186/s12920-017-0265-2,NA
1091,pmc,28336542,PMC5435856,10.1261/rna.059089.116,NA
1093,pmc,33604492,PMC7889036,10.1016/j.cotox.2019.03.002,NA
1095,pmc,33500384,PMC7838256,10.1038/s41419-021-03422-3,NA
1096,pmc,32235747,PMC7151213,10.3390/diagnostics10030171,NA
1097,pmc,30335168,PMC6344856,10.1093/nar/gky950,NA
1098,pmc,30042356,PMC6121366,10.3390/ijms19082162,NA
1099,pmc,30090932,PMC6233646,10.1001/jamacardio.2018.2371,NA
1100,pmc,36085357,PMC9463163,10.1038/s42003-022-03900-0,NA
1102,pmc,35719372,PMC9201286,10.3389/fgene.2022.784073,NA
1104,pmc,31632480,PMC6775707,10.7150/jca.29293,NA
1105,pmc,31584099,PMC6943049,10.1093/nar/gkz843,NA
1106,pmc,31822126,PMC7033621,10.1080/14789450.2019.1703678,NA
1108,pmc,35854723,PMC9285157,NA,NA
1109,pmc,31918046,PMC6992905,10.1016/j.isci.2019.100780,NA
1110,pmc,31622447,PMC6797171,10.1371/journal.pone.0224089,NA
1111,pmc,30407591,PMC6323934,10.1093/nar/gky1037,NA
1112,pmc,35058726,PMC8753521,10.1016/j.jgr.2021.07.008,NA
1113,pmc,31601051,PMC6826485,10.3390/genes10100784,NA
1114,pmc,34469540,PMC8728140,10.1093/nar/gkab733,NA
1115,pmc,36012577,PMC9409075,10.3390/ijms23169318,NA
1116,pmc,27788142,PMC5082890,10.1371/journal.pone.0162828,NA
1117,pmc,33196847,PMC7779013,10.1093/nar/gkaa1027,NA
1118,pmc,36238641,PMC9553392,10.1155/2022/7958542,NA
1119,pmc,29688366,PMC5836265,10.1093/database/bay011,NA
1120,pmc,35309013,PMC8861745,NA,NA
1121,pmc,35264663,PMC8907294,10.1038/s41598-022-07624-3,NA
1124,pmc,34354452,PMC8325051,10.1016/j.sjbs.2021.04.076,NA
1125,pmc,31701156,PMC7056945,10.1093/nar/gkz997,NA
1126,pmc,35611543,PMC9372428,10.1111/cts.13301,NA
1127,pmc,36226184,PMC9548996,10.3389/fgene.2022.919210,NA
1128,pmc,31270560,PMC6836689,10.1007/s00335-019-09809-0,NA
1130,pmc,35627162,PMC9140830,10.3390/genes13050778,NA
1131,pmc,26935103,PMC4826978,10.1242/dmm.023317,NA
1132,pmc,36106556,PMC9549503,10.1111/jcmm.17532,NA
1133,pmc,34939069,PMC8685209,10.3389/fdgth.2021.781227,NA
1134,pmc,33109251,PMC7590677,10.1186/s13023-020-01591-6,NA
1135,pmc,34850121,PMC8728300,10.1093/nar/gkab1030,NA
1136,pmc,35292119,PMC8922780,10.1186/s13326-022-00264-6,NA
1138,pmc,34570230,PMC8728209,10.1093/nar/gkab860,NA
1139,pmc,29688358,PMC5824776,10.1093/database/bay010,NA
1140,pmc,35186112,PMC8849967,10.1155/2022/2616827,NA
1141,pmc,27009807,PMC4805243,10.1093/database/baw034,NA
1142,pmc,29688514,PMC5967454,10.1093/molbev/msy085,NA
1143,pmc,30506726,PMC6335546,10.1111/jvim.15375,NA
1144,pmc,27508237,PMC4961784,10.1016/j.dib.2016.07.018,NA
1145,pmc,28794857,PMC5538035,10.12688/f1000research.9837.1,NA
1147,pmc,34019647,PMC8262689,10.1093/nar/gkab347,NA
1148,pmc,33777862,PMC7991078,10.3389/fped.2021.611112,NA
1149,pmc,31354784,PMC6635550,10.3389/fgene.2019.00605,NA
1150,pmc,30373515,PMC6206985,10.1186/s12864-018-5170-3,NA
1152,pmc,33599246,PMC7904053,10.1093/database/baab006,NA
1153,pmc,35663304,PMC9162431,10.3389/fendo.2022.876960,NA
1154,pmc,26395080,PMC4580356,10.1186/s12976-015-0017-y,NA
1155,pmc,35585523,PMC9118874,10.1186/s12905-022-01765-3,NA
1156,pmc,NA,PMC6246113,10.1055/s-0037-1606521,NA
1157,pmc,35655797,PMC9152432,10.3389/fendo.2022.887843,NA
1159,pmc,35218153,PMC9314622,10.1111/andr.13167,NA
1160,pmc,34445212,PMC8395191,10.3390/ijms22168505,NA
1161,pmc,27457921,PMC4960572,10.1038/srep30024,NA
1162,pmc,28387604,PMC5546543,10.1080/15476286.2017.1312243,NA
1164,pmc,28693373,PMC6348426,10.1177/1933719117716779,NA
1165,pmc,34788843,PMC8689983,10.1093/nar/gkab1028,NA
1166,pmc,33138777,PMC7607678,10.1186/s12864-020-07109-5,NA
1167,pmc,35927282,PMC9352715,10.1038/s41597-022-01598-7,NA
1168,pmc,34326821,PMC8315281,10.3389/fmicb.2021.685549,NA
1169,pmc,34179346,PMC8212091,10.1002/adtp.202100055,NA
1170,pmc,34411100,PMC8375987,10.1371/journal.pcbi.1009226,NA
1171,pmc,33274348,PMC7703682,10.1089/nsm.2020.0011,NA
1172,pmc,35705453,PMC9345223,10.7861/clinmed.2021-0725,NA
1173,pmc,35330072,PMC8950114,10.3390/jcm11061747,NA
1175,pmc,29029599,PMC5640914,10.1186/s12859-017-1852-0,NA
1176,pmc,35757721,PMC9226453,10.3389/fimmu.2022.873787,NA
1177,pmc,32028264,PMC7041771,10.18632/aging.102746,NA
1178,pmc,30349491,PMC6186823,10.3389/fpsyt.2018.00487,NA
